,data_collected_date,channel_id,video_id,video_comment_id,video_comment_textDisplay,video_comment_textOriginal,video_comment_authorDisplayName,video_comment_canRate,video_comment_likeCount,video_comment_publishedAt_datetime,video_comment_canReply,video_comment_totalReplyCount,video_comment_isPublic,video_comment_textDisplay_sentiment
71,2024-10-26 14:17:04.667195,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgzTF2pFiZ2hpRxV7J54AaABAg,"CONCORDO COM VOCÊ  SEXO  80%  ESTÁ  NA CABEÇA   !<br><br>  MAS  MOSTRAR AS DIFERENÇAS  CULTURAIS  EM RELAÇÃO  AO MODO COM QUE CADA POVO  VIVE  A SUA SEXUALIDADE  ,  TAMBÉM  É  CULTURA  E IMPORTANTE  SABERMOS   .","CONCORDO COM VOCÊ  SEXO  80%  ESTÁ  NA CABEÇA   !

  MAS  MOSTRAR AS DIFERENÇAS  CULTURAIS  EM RELAÇÃO  AO MODO COM QUE CADA POVO  VIVE  A SUA SEXUALIDADE  ,  TAMBÉM  É  CULTURA  E IMPORTANTE  SABERMOS   .",@reginaldosantangelo676,1,1,2024-10-17 22:57:06,1,0,1,NEGATIVE
72,2024-10-26 14:17:05.381571,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgwrbjHjhJ-RvNpQezN4AaABAg,Gosto muito dos seus vídeos! O bom é que você não mostra a sua cara . A gente se sente andando e visualizando com nossos olhos. Está sendo bom viajar com você!<br>Bom é namorar! Gostar de estar com a pessoa que você curti. Sexo é consequência. Realmente viajar pode se tornar uma neura! Me ligo em natureza. Aí vale!,"Gosto muito dos seus vídeos! O bom é que você não mostra a sua cara . A gente se sente andando e visualizando com nossos olhos. Está sendo bom viajar com você!
Bom é namorar! Gostar de estar com a pessoa que você curti. Sexo é consequência. Realmente viajar pode se tornar uma neura! Me ligo em natureza. Aí vale!",@amarohenriquedossantos769,1,0,2024-10-17 17:39:16,1,0,1,NEGATIVE
73,2024-10-26 14:17:06.114068,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,Ugw-3dQu1edk-JObTlN4AaABAg,"simsim, seven eleven sim sim","simsim, seven eleven sim sim",@edu_serker,1,0,2024-10-17 15:54:53,1,0,1,NEGATIVE
74,2024-10-26 14:17:06.788608,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,Ugy_GDYbeFEOVvUohBZ4AaABAg,"Pro incrível que pareça, também não gosto muito de sexo, mas gosto de viajar, e também gosto muito da vida simples.","Pro incrível que pareça, também não gosto muito de sexo, mas gosto de viajar, e também gosto muito da vida simples.",@Chadsqn,1,0,2024-10-17 09:57:58,1,0,1,NEGATIVE
75,2024-10-26 14:17:07.539583,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,Ugz3PKJ9zRvmSfxujdV4AaABAg,Caramba eu queria ter essa mente evoluida pra preferir qualquer outra coisa do que sexo. Sexo é bom demais =D,Caramba eu queria ter essa mente evoluida pra preferir qualquer outra coisa do que sexo. Sexo é bom demais =D,@rmpublicidade-yy8fp,1,0,2024-10-17 02:20:49,1,0,1,NEGATIVE
76,2024-10-26 14:17:08.291729,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgzzSr-zcvAjSKSNWb14AaABAg,"<a href=""https://www.youtube.com/watch?v=i7-jNh6maTM&amp;t=664"">11:04</a> A LAPA DO RATÃO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK",11:04 A LAPA DO RATÃO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,@ner0zaki835,1,0,2024-10-16 20:55:25,1,0,1,NEGATIVE
77,2024-10-26 14:17:09.086331,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgzAkbWuL5AfX6LMoQ94AaABAg,"quem viu o rato <a href=""https://www.youtube.com/watch?v=i7-jNh6maTM&amp;t=1486"">24:46</a> ?",quem viu o rato 24:46 ?,@eduardopinheiro4415,1,0,2024-10-16 14:53:34,1,0,1,NEGATIVE
78,2024-10-26 14:17:09.909560,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,Ugy9HXlynsCeVszVRr54AaABAg,HAhahahhahahahah,HAhahahhahahahah,@tophenterprise4968,1,0,2024-10-16 05:13:54,1,0,1,NEGATIVE
79,2024-10-26 14:17:10.639337,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgyIN9CVeXGsSIY75lp4AaABAg,"Quem viu o rato em <a href=""https://www.youtube.com/watch?v=i7-jNh6maTM&amp;t=1486"">24:46</a>?",Quem viu o rato em 24:46?,@TheRogerioMoura,1,0,2024-10-15 23:16:51,1,0,1,NEGATIVE
80,2024-10-26 14:17:11.578493,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgyXPn3tn_RQ-fcp1s54AaABAg,tokyo é igual minas então um monte de &quot;trem&quot;,"tokyo é igual minas então um monte de ""trem""",@caioyuki5999,1,0,2024-10-15 13:11:06,1,0,1,NEGATIVE
81,2024-10-26 14:17:12.534518,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,Ugw69YJ7pg03cBxx3g54AaABAg,Vc fala muito &quot;tá ligado..tá ligado..&quot;......isso enche o saco....😂😂😂,"Vc fala muito ""tá ligado..tá ligado..""......isso enche o saco....😂😂😂",@johantells3661,1,0,2024-10-15 10:17:46,1,0,1,NEGATIVE
82,2024-10-26 14:17:13.338911,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgwZoAyjvvwzAKV-3KJ4AaABAg,"oia o ratin passando nos <a href=""https://www.youtube.com/watch?v=i7-jNh6maTM&amp;t=638"">10:38</a>",oia o ratin passando nos 10:38,@marcos_vini_s,1,0,2024-10-15 03:34:45,1,0,1,NEGATIVE
83,2024-10-26 14:17:14.048794,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgyXY2IrZmxUBy6F_s54AaABAg,"Rapaz... Você apresentando Hong Kong, deu pra ver que parece e muito São Paulo, principalmente pela ratazana que passou no beco, ou do cara sacudindo a calça e derrubando a cadeira, tipo, deve ter subido uma barata na calça.","Rapaz... Você apresentando Hong Kong, deu pra ver que parece e muito São Paulo, principalmente pela ratazana que passou no beco, ou do cara sacudindo a calça e derrubando a cadeira, tipo, deve ter subido uma barata na calça.",@danielgomes7221,1,0,2024-10-15 01:00:50,1,0,1,NEGATIVE
84,2024-10-26 14:17:14.822229,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgxiGrfmjk5Wy0GPN7t4AaABAg,porque toda capa de mulher mostrando a bunda da visualização?,porque toda capa de mulher mostrando a bunda da visualização?,@kingheidern,1,0,2024-10-14 21:51:43,1,0,1,NEGATIVE
85,2024-10-26 14:17:15.705231,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgzAHHuuMHq1NEM0wKF4AaABAg,Jurei que o cara estava cambaleando porque tinha sido esfaqueado em outro vagão e estava tentando despistar alguém caçando ele.,Jurei que o cara estava cambaleando porque tinha sido esfaqueado em outro vagão e estava tentando despistar alguém caçando ele.,@antares2424,1,0,2024-10-14 19:58:26,1,0,1,NEGATIVE
86,2024-10-26 14:17:16.565956,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,Ugxz-NMRk1cVXi8hmtJ4AaABAg,E a Tailândia é o pais da prostituição. Com certeza a Coreia do Sul o nível é bem melhor porém fica grudado a Coreia do Norte😮,E a Tailândia é o pais da prostituição. Com certeza a Coreia do Sul o nível é bem melhor porém fica grudado a Coreia do Norte😮,@anaclaudiabecker6636,1,0,2024-10-14 18:15:40,1,0,1,NEGATIVE
87,2024-10-26 14:17:17.335544,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgyZ15dvbCVSWYJpdKx4AaABAg,"E sobre metro cada lugar é diferente. Em Washington DC o metro é bem amplo, limpo e organizado. E bem mais caro do que o metro de NYC . E já o metro de NYC é horrível. Porém bem mais barato do que o de Washington DC.","E sobre metro cada lugar é diferente. Em Washington DC o metro é bem amplo, limpo e organizado. E bem mais caro do que o metro de NYC . E já o metro de NYC é horrível. Porém bem mais barato do que o de Washington DC.",@anaclaudiabecker6636,1,0,2024-10-14 18:14:31,1,0,1,NEGATIVE
88,2024-10-26 14:17:17.993332,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgxIX7gSFOn3GRnOY0d4AaABAg,"Se um dia tu vieres nos Estados Unidos fica longe de Seven Eleven 😂. Seven Eleven nos Estados Unidos é uma porcaria. E o nível também de quem frequenta também é horrível. Não vai , 😂.","Se um dia tu vieres nos Estados Unidos fica longe de Seven Eleven 😂. Seven Eleven nos Estados Unidos é uma porcaria. E o nível também de quem frequenta também é horrível. Não vai , 😂.",@anaclaudiabecker6636,1,0,2024-10-14 18:12:52,1,0,1,NEGATIVE
89,2024-10-26 14:17:18.762836,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgyJMt41NHsiIa01_8J4AaABAg,Porque vc não mostra sua cara,Porque vc não mostra sua cara,@beneferreira7280,1,0,2024-10-14 17:58:34,1,0,1,NEGATIVE
90,2024-10-26 14:17:19.480514,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgzWfOGH1sUy7Nevi_d4AaABAg,"<a href=""https://www.youtube.com/watch?v=i7-jNh6maTM&amp;t=665"">11:05</a> O jantar de um chinês fugindo",11:05 O jantar de um chinês fugindo,@HartsonicBr1991,1,0,2024-10-14 17:31:09,1,0,1,NEGATIVE
91,2024-10-26 14:17:20.207214,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgyUL7pZczIBFOZ2xYh4AaABAg,Acho engraçado o Chinês se passando de japonês.,Acho engraçado o Chinês se passando de japonês.,@antoniowatanabe2278,1,0,2024-10-14 16:48:53,1,0,1,NEGATIVE
92,2024-10-26 14:17:20.919432,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgzLpZee0K3DlHreyHV4AaABAg,Daria um bom vídeo baka e raiam santos kkkkkkk,Daria um bom vídeo baka e raiam santos kkkkkkk,@PatrikPetersonCardosocarneiro,1,0,2024-10-14 16:06:02,1,0,1,NEGATIVE
93,2024-10-26 14:17:21.733942,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,Ugy3CUo_fND8Sr7gBEd4AaABAg,Top viu...,Top viu...,@ReisCar_DRONE_GEO,1,0,2024-10-14 00:08:29,1,0,1,POSITIVE
94,2024-10-26 14:17:22.548878,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,Ugzsym8Ylsg_EBXsHj14AaABAg,"chama atencao como evitam te olhar no olho/câmera, claro q evitam, mas é mais acentuado que aqui no BR, muito mais...","chama atencao como evitam te olhar no olho/câmera, claro q evitam, mas é mais acentuado que aqui no BR, muito mais...",@percivalmarcus3728,1,0,2024-10-13 22:38:26,1,0,1,NEGATIVE
95,2024-10-26 14:17:23.360892,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,Ugzn5mo9bx2lt5SekPB4AaABAg,"<a href=""https://www.youtube.com/watch?v=i7-jNh6maTM&amp;t=1562"">26:02</a> oq aconteceu ali KKKKKKKKKK",26:02 oq aconteceu ali KKKKKKKKKK,@yashironene2185,1,0,2024-10-13 14:15:51,1,0,1,NEGATIVE
96,2024-10-26 14:17:24.248826,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgxlaEc3aH4KhvyDb0J4AaABAg,"Parça, conheci seu canal ontem e já sei q vou viciar nos seus vídeos, achei muito relaxante ver as paisagens enquanto vc explica algo sobre ou fala sobre outras coisas tb!","Parça, conheci seu canal ontem e já sei q vou viciar nos seus vídeos, achei muito relaxante ver as paisagens enquanto vc explica algo sobre ou fala sobre outras coisas tb!",@yashironene2185,1,0,2024-10-13 13:35:53,1,0,1,NEGATIVE
97,2024-10-26 14:17:25.096497,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgzFUEQaTLhDT9o66ex4AaABAg,"Opa, Baka! Você deve ter entrado em poucos 7 Eleven em Hong Kong. Lá, tem uns com bastante opções de refeições. Tem artigos de higiene pessoal e diversos outros tipos. Restaurantes populares oferecerem chá de graça e, também, água - porém quente. <br>Hong Kong e Taiwan receberam bastante influência do Japão. A China continental está repleta de 7 Eleven, principalmente, em Shenzhen e Guangzhou, Family Mart, Lawson. <br>Issso incomoda muito. Nos trens as pessoas dificilmente usam fone de ouvido. Atualmente, as ferromoças passaram a pedir aos passageiros para manter baixo o volume dos aparelhos.","Opa, Baka! Você deve ter entrado em poucos 7 Eleven em Hong Kong. Lá, tem uns com bastante opções de refeições. Tem artigos de higiene pessoal e diversos outros tipos. Restaurantes populares oferecerem chá de graça e, também, água - porém quente. 
Hong Kong e Taiwan receberam bastante influência do Japão. A China continental está repleta de 7 Eleven, principalmente, em Shenzhen e Guangzhou, Family Mart, Lawson. 
Issso incomoda muito. Nos trens as pessoas dificilmente usam fone de ouvido. Atualmente, as ferromoças passaram a pedir aos passageiros para manter baixo o volume dos aparelhos.",@gilsondarosa,1,0,2024-10-13 09:37:33,1,0,1,NEGATIVE
98,2024-10-26 14:17:25.999132,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,Ugw410vnz3c7d4mT9nN4AaABAg,"<a href=""https://www.youtube.com/watch?v=i7-jNh6maTM&amp;t=935"">15:35</a> senhores",15:35 senhores,@thayronejonathan7091,1,0,2024-10-13 05:50:04,1,0,1,NEGATIVE
99,2024-10-26 14:17:26.810121,UCK3IOOEUXQT-dAl3jy-xkaw,i7-jNh6maTM,UgzVIKiSUC-JjlXHoYt4AaABAg,"<a href=""https://www.youtube.com/watch?v=i7-jNh6maTM&amp;t=1340"">22:20</a> no Brasil tem uma lei que obriga estabelecimentos a dar água de graça sim, mas naquele pique né, sempre é água da torneira, dependendo do lugar a agua pode estar quente e não filtrada, mas tem lugares que oferecem água mineral e gelada gratuitamente, Lei nº 8.078, de 1990. 1º Os bares, lanchonetes, restaurantes, hotéis, shopping centers e similares ficam obrigados a fornecer água potável filtrada, gratuitamente e na quantidade solicitada, para consumo imediato.","22:20 no Brasil tem uma lei que obriga estabelecimentos a dar água de graça sim, mas naquele pique né, sempre é água da torneira, dependendo do lugar a agua pode estar quente e não filtrada, mas tem lugares que oferecem água mineral e gelada gratuitamente, Lei nº 8.078, de 1990. 1º Os bares, lanchonetes, restaurantes, hotéis, shopping centers e similares ficam obrigados a fornecer água potável filtrada, gratuitamente e na quantidade solicitada, para consumo imediato.",@hellishsaint8804,1,1,2024-10-12 14:13:45,1,0,1,NEGATIVE
100,2024-10-26 14:17:27.951574,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,UgyjzlsQlqHJnFXuu0B4AaABAg,รอกว่างโจวแบบเต็มรูปแบบค่า,รอกว่างโจวแบบเต็มรูปแบบค่า,@Gaily.aomsuay2012,1,0,2024-10-25 15:50:28,1,0,1,NEGATIVE
101,2024-10-26 14:17:28.714579,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,Ugzx30dTKaFtw83prD54AaABAg,黄种人应该团结一致，打破白人的霸权！<br>一个狗屁不是的白人，来到泰国，可以带走泰国年轻的女孩，这中情况必须要改变了。<br>黄种人团结一致，才能发展，进步！！！,"黄种人应该团结一致，打破白人的霸权！
一个狗屁不是的白人，来到泰国，可以带走泰国年轻的女孩，这中情况必须要改变了。
黄种人团结一致，才能发展，进步！！！",@城市野狗,1,0,2024-10-25 08:06:52,1,0,1,NEGATIVE
102,2024-10-26 14:17:29.400944,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,Ugzv5efG_NSr68-nF_l4AaABAg,黄种人应该团结一致，打破白人的霸权！<br>一个狗屁不是的白人，来到泰国，可以带走泰国年轻的女孩，这中情况必须要改变了。<br>黄种人团结一致，才能发展，进步！！！,"黄种人应该团结一致，打破白人的霸权！
一个狗屁不是的白人，来到泰国，可以带走泰国年轻的女孩，这中情况必须要改变了。
黄种人团结一致，才能发展，进步！！！",@城市野狗,1,0,2024-10-25 07:59:20,1,0,1,NEGATIVE
103,2024-10-26 14:17:30.191589,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,UgwkDyz9yJW40H8DzXd4AaABAg,อยากจะฝันเฟื่องไปแค่ไหนก็ได้.. เพ้อเจ้อเอง<br>รถ(โดรน)บิน 20 นาที ชาร์จเกือบชั่วโมง นั่งได้ 1-2 คน ราคาต่อเที่ยวจึงแพงมากๆ..อะไรอีก หุ่นยนต์ชงกาแฟ หุ่นยนต์ทำเชฟปรุงอาหาร.? ลองดูรสชาติ สู้คนทำได้มั้ย,"อยากจะฝันเฟื่องไปแค่ไหนก็ได้.. เพ้อเจ้อเอง
รถ(โดรน)บิน 20 นาที ชาร์จเกือบชั่วโมง นั่งได้ 1-2 คน ราคาต่อเที่ยวจึงแพงมากๆ..อะไรอีก หุ่นยนต์ชงกาแฟ หุ่นยนต์ทำเชฟปรุงอาหาร.? ลองดูรสชาติ สู้คนทำได้มั้ย",@komolkovathana8568,1,0,2024-10-24 13:23:54,1,0,1,NEGATIVE
104,2024-10-26 14:17:30.906633,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,UgzAfc1j0BpZdEI8qHN4AaABAg,ประเทศ  คอมมิวนิสต์  ขนาดนี้เลยหร่อ  เจ๋งสุด😢,ประเทศ  คอมมิวนิสต์  ขนาดนี้เลยหร่อ  เจ๋งสุด😢,@เย็ดเป็ด-ผ6ม,1,1,2024-10-23 15:15:15,1,1,1,NEGATIVE
105,2024-10-26 14:17:32.334591,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,Ugymj60PtIEfN1nuTFJ4AaABAg,"เราไปจีนทุกปีทั้งครอบครัว ไปเที่ยวไปช๊อปไปฝึกภาษาจีน สะดวกมากมาย ก่อนนั้นไปญี่ปุ่น,เกาหลีออส,อเมกา,ไต้หวัน,อิตาลี,อังกฤษ ก่อนไปจีน พอได้ไปจีนก็ไม่ไปประเทศอื่นอีกเลยตอนปิดเทอมลูก ไปแต่จีน😂ทั้งๆที่ก่อนไปไม่ได้ชอบจีนเพราะฟังเค้ามาเยอะ โดนฝังหัวมาตั้งแต่เด็กๆเรื่องห้องน้ำ นิสัยคนจีนเสียงดัง  แต่ที่ไปเพราะครอบครัวพาไปและคนสิงคโปร์กับจีนมาเลย์พวกเค้าชอบไปจีน ไปกับแบบยกครอบครัว พอไปคือเปิดโลก และคิดว่าโห ไปตรงไหนก็สวยๆๆๆๆ ใครที่ยังบอกไม่กล้าไปจีน ติเรื่องห้องน้ำมารยาทคนจีนบอกเลยความคิดคุณล้าหลังไม่ทันโลกแล้ว ก่อนที่จะรู้สึกตัวคนอื่นก็นำหน้าไปหมด นี่มันปี2024 ส่วนภาพจำพวกคุณยังอยู่ที่1980 จีนเจริญ ไฮเทคโนโลยีกว่าเมืองในยุโรปอีก  อเมกาอย่าให้พูด อยู่ท้ายสุด เมโทรโครตเหม็นโครตสกปรกและอันตราย เคยเห็นคนฉี่ในซับเวย์ด้วยจะอ๊วก","เราไปจีนทุกปีทั้งครอบครัว ไปเที่ยวไปช๊อปไปฝึกภาษาจีน สะดวกมากมาย ก่อนนั้นไปญี่ปุ่น,เกาหลีออส,อเมกา,ไต้หวัน,อิตาลี,อังกฤษ ก่อนไปจีน พอได้ไปจีนก็ไม่ไปประเทศอื่นอีกเลยตอนปิดเทอมลูก ไปแต่จีน😂ทั้งๆที่ก่อนไปไม่ได้ชอบจีนเพราะฟังเค้ามาเยอะ โดนฝังหัวมาตั้งแต่เด็กๆเรื่องห้องน้ำ นิสัยคนจีนเสียงดัง  แต่ที่ไปเพราะครอบครัวพาไปและคนสิงคโปร์กับจีนมาเลย์พวกเค้าชอบไปจีน ไปกับแบบยกครอบครัว พอไปคือเปิดโลก และคิดว่าโห ไปตรงไหนก็สวยๆๆๆๆ ใครที่ยังบอกไม่กล้าไปจีน ติเรื่องห้องน้ำมารยาทคนจีนบอกเลยความคิดคุณล้าหลังไม่ทันโลกแล้ว ก่อนที่จะรู้สึกตัวคนอื่นก็นำหน้าไปหมด นี่มันปี2024 ส่วนภาพจำพวกคุณยังอยู่ที่1980 จีนเจริญ ไฮเทคโนโลยีกว่าเมืองในยุโรปอีก  อเมกาอย่าให้พูด อยู่ท้ายสุด เมโทรโครตเหม็นโครตสกปรกและอันตราย เคยเห็นคนฉี่ในซับเวย์ด้วยจะอ๊วก",@JeanGunnhildr88,1,2,2024-10-23 09:22:15,1,0,1,NEGATIVE
106,2024-10-26 14:17:32.984475,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,Ugzos_f8GHGW3ubYdu14AaABAg,ไทยควรใช้โดรนได้แล้ว ดุทรงแล้ว อยุ่แต่บนตึก บ้านคนไทยน่าอยุ่กว่า แค่ไอคอนสยามเราก้กินขาดแล้ว,ไทยควรใช้โดรนได้แล้ว ดุทรงแล้ว อยุ่แต่บนตึก บ้านคนไทยน่าอยุ่กว่า แค่ไอคอนสยามเราก้กินขาดแล้ว,@ttrviospub7814,1,0,2024-10-23 05:27:41,1,1,1,NEGATIVE
107,2024-10-26 14:17:34.417989,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,UgwtZxmfLFr18YDtVD54AaABAg,ล้ำโลดๆ  สุดยอด,ล้ำโลดๆ  สุดยอด,@Jew2968,1,0,2024-10-23 00:11:30,1,0,1,NEGATIVE
108,2024-10-26 14:17:35.107696,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,Ugxh7JiKo8G67s1dw4N4AaABAg,USAเเพ้จีนไปเเล้ว  อเมริกาทำเป็นไม่รู้,USAเเพ้จีนไปเเล้ว  อเมริกาทำเป็นไม่รู้,@กันต์เจ๊ะมะ,1,0,2024-10-22 14:13:25,1,0,1,NEGATIVE
109,2024-10-26 14:17:35.797320,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,UgxNha9rJkB1eKARUMF4AaABAg,เหี่ยวกับจีน ไม่เคยทำให้ผิดหวังเลยค่ะ❤️,เหี่ยวกับจีน ไม่เคยทำให้ผิดหวังเลยค่ะ❤️,@somdara-nee,1,0,2024-10-19 03:36:45,1,0,1,NEGATIVE
110,2024-10-26 14:17:36.448519,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,UgziqUn73iJ17jPS-4d4AaABAg,พวกตะวันตกเคยดู<br>หมิ่นคนตะว้นออก ต่อไปตัองอาย คนเอเซียแล้ว,"พวกตะวันตกเคยดู
หมิ่นคนตะว้นออก ต่อไปตัองอาย คนเอเซียแล้ว",@surapolpuangehon8033,1,0,2024-10-19 02:52:31,1,0,1,NEGATIVE
111,2024-10-26 14:17:37.211331,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,UgyW8rG1efXrimJJLMN4AaABAg,ถ้าเป็นไปได้ อยากใฟ้มีชื่อจีน ในแต่ละสถานที่ ใน description เพื่อจะได้ไว้ใช้กับ apps จีนต่างๆ,ถ้าเป็นไปได้ อยากใฟ้มีชื่อจีน ในแต่ละสถานที่ ใน description เพื่อจะได้ไว้ใช้กับ apps จีนต่างๆ,@chaiwutk,1,0,2024-10-18 05:37:17,1,0,1,NEGATIVE
112,2024-10-26 14:17:37.875739,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,Ugz6ug8550zUX7p-tmV4AaABAg,ดูน่าเที่ยวสะอาดตามาก,ดูน่าเที่ยวสะอาดตามาก,@jackbps,1,1,2024-10-16 16:23:00,1,1,1,NEGATIVE
113,2024-10-26 14:17:39.599249,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,Ugw8L7W43mhfBH2ZPPp4AaABAg,พาไปสิบสองปันนา มณฑลยูนนานของจีนหน่อยครับ พลีส,พาไปสิบสองปันนา มณฑลยูนนานของจีนหน่อยครับ พลีส,@FunTheRaVada,1,1,2024-10-16 02:09:53,1,1,1,POSITIVE
114,2024-10-26 14:17:41.186430,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,UgyWRYVajZExjA4Yi3Z4AaABAg,泰语有很多单词跟我说的壮话一样❤❤,泰语有很多单词跟我说的壮话一样❤❤,@marstt4433,1,1,2024-10-15 22:02:57,1,1,1,NEGATIVE
115,2024-10-26 14:17:42.779894,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,Ugz4JVtINnV2NQlUx_J4AaABAg,กลับจากเกาหลีละเจอกันเล้ยยยยเซินเจิ้น ❤❤,กลับจากเกาหลีละเจอกันเล้ยยยยเซินเจิ้น ❤❤,@s_np9989,1,1,2024-10-15 20:02:11,1,1,1,NEGATIVE
116,2024-10-26 14:17:44.254947,UCqs3pijNrYHZCdl_HGfgTQw,aFsRUbeqnWI,Ugx0_qkmBUBu9EKeTh54AaABAg,"<a href=""https://www.youtube.com/watch?v=aFsRUbeqnWI&amp;t=339"">5:39</a> DJI เมืองหลวง drone ถ้าเก่งพอ เขาก็ร่วมมือด้วย ขึ้นไปให้ถึงก่อน",5:39 DJI เมืองหลวง drone ถ้าเก่งพอ เขาก็ร่วมมือด้วย ขึ้นไปให้ถึงก่อน,@ER-sv1np,1,1,2024-10-15 04:49:21,1,1,1,NEGATIVE
